time,swing,boom,arm,bucket,swingmodel,boommodel,armmodel,bucketmodel
61.630042,-0.0172,-0.9608,2.1116,2.11,0.9854875,333.2942,59.01424,59.10592
61.640877,-0.0172,-0.9608,2.1116,2.11,0.9854875,333.2942,59.01424,59.10592
61.659631,-0.0176,-0.9612,2.1116,2.11,1.008406,333.2713,59.01424,59.10592
61.676108,-0.0176,-0.9612,2.1116,2.11,1.008406,333.2713,59.01424,59.10592
61.698477,-0.0176,-0.9604,2.1124,2.11,1.008406,333.3171,58.96839,59.10592
61.720869,-0.0176,-0.9604,2.112,2.11,1.008406,333.3171,58.99131,59.10592
61.732386,-0.0176,-0.9604,2.112,2.11,1.008406,333.3171,58.99131,59.10592
61.745026,-0.0176,-0.9604,2.112,2.11,1.008406,333.3171,58.99131,59.10592
61.764727,-0.0176,-0.9604,2.112,2.11,1.008406,333.3171,58.99131,59.10592
61.794561,-0.0168,-0.9604,2.1124,2.11,0.9625692,333.3171,58.96839,59.10592
61.807396,-0.0168,-0.9604,2.1124,2.11,0.9625692,333.3171,58.96839,59.10592
61.828974,-0.0164,-0.9604,2.1124,2.1096,0.9396508,333.3171,58.96839,59.12882
61.841623,-0.0164,-0.9604,2.1124,2.1096,0.9396508,333.3171,58.96839,59.12882
61.861259,-0.0164,-0.9604,2.1124,2.11,0.9396508,333.3171,58.96839,59.10592
61.877080,-0.0164,-0.9604,2.1124,2.11,0.9396508,333.3171,58.96839,59.10592
61.898862,-0.0164,-0.9604,2.112,2.11,0.9396508,333.3171,58.99131,59.10592
61.918424,-0.0164,-0.96,2.112,2.11,0.9396508,333.3401,58.99131,59.10592
61.940071,-0.0164,-0.96,2.1124,2.11,0.9396508,333.3401,58.96839,59.10592
61.964213,-0.0164,-0.96,2.1124,2.11,0.9396508,333.3401,58.96839,59.10592
61.984473,-0.016,-0.96,2.1124,2.11,0.9167325,333.3401,58.96839,59.10592
62.006581,-0.0156,-0.96,2.1124,2.1096,0.8938141,333.3401,58.96839,59.12882
62.018642,-0.0156,-0.96,2.1124,2.1096,0.8938141,333.3401,58.96839,59.12882
62.043066,-0.016,-0.96,2.1124,2.1096,0.9167325,333.3401,58.96839,59.12882
62.060024,-0.016,-0.96,2.1124,2.1096,0.9167325,333.3401,58.96839,59.12882
62.081219,-0.0152,-0.96,2.1124,2.1096,0.8708959,333.3401,58.96839,59.12882
62.092106,-0.0152,-0.96,2.1124,2.1096,0.8708959,333.3401,58.96839,59.12882
62.103056,-0.0152,-0.96,2.1124,2.1096,0.8708959,333.3401,58.96839,59.12882
62.132218,-0.0152,-0.96,2.1124,2.1092,0.8708959,333.3401,58.96839,59.15174
62.155090,-0.014,-0.96,2.1124,2.1092,0.802141,333.3401,58.96839,59.15174
62.172713,-0.0144,-0.96,2.1124,2.1092,0.8250592,333.3401,58.96839,59.15174
62.182989,-0.0144,-0.96,2.1124,2.1092,0.8250592,333.3401,58.96839,59.15174
62.201140,-0.014,-0.96,2.1124,2.1092,0.802141,333.3401,58.96839,59.15174
62.212149,-0.014,-0.96,2.1124,2.1092,0.802141,333.3401,58.96839,59.15174
62.223445,-0.014,-0.96,2.1124,2.1092,0.802141,333.3401,58.96839,59.15174
62.236597,-0.014,-0.96,2.1124,2.1092,0.802141,333.3401,58.96839,59.15174
62.251936,-0.0132,-0.9592,2.1128,2.1096,0.7563043,333.3859,58.94548,59.12882
62.283634,-0.012,-0.96,2.1124,2.1092,0.6875494,333.3401,58.96839,59.15174
62.300644,-0.012,-0.96,2.1124,2.1092,0.6875494,333.3401,58.96839,59.15174
62.323268,-0.0128,-0.9596,2.1124,2.1092,0.733386,333.363,58.96839,59.15174
62.335341,-0.0128,-0.9596,2.1124,2.1092,0.733386,333.363,58.96839,59.15174
62.363878,-0.0116,-0.9596,2.1124,2.1096,0.6646311,333.363,58.96839,59.12882
62.379978,-0.0116,-0.9596,2.1124,2.1096,0.6646311,333.363,58.96839,59.12882
62.392162,-0.0116,-0.9596,2.1124,2.1096,0.6646311,333.363,58.96839,59.12882
62.418334,-0.0104,-0.9596,2.1124,2.1096,0.5958762,333.363,58.96839,59.12882
62.448158,-0.0104,-0.9596,2.1124,2.1096,0.5958762,333.363,58.96839,59.12882
62.469913,-0.0108,-0.9592,2.1124,2.1096,0.6187944,333.3859,58.96839,59.12882
62.481292,-0.0108,-0.9592,2.1124,2.1096,0.6187944,333.3859,58.96839,59.12882
62.494110,-0.0108,-0.9592,2.1124,2.1096,0.6187944,333.3859,58.96839,59.12882
62.506739,-0.0108,-0.9592,2.1124,2.1096,0.6187944,333.3859,58.96839,59.12882
62.538206,-0.0092,-0.9596,2.1124,2.11,0.5271212,333.363,58.96839,59.10592
62.555423,-0.0092,-0.9596,2.1124,2.11,0.5271212,333.363,58.96839,59.10592
62.567538,-0.0092,-0.9596,2.1124,2.11,0.5271212,333.363,58.96839,59.10592
62.590970,-0.01,-0.9592,2.1124,2.11,0.5729578,333.3859,58.96839,59.10592
62.603162,-0.01,-0.9592,2.1124,2.11,0.5729578,333.3859,58.96839,59.10592
62.633279,-0.0088,-0.9592,2.1124,2.11,0.5042029,333.3859,58.96839,59.10592
62.644349,-0.0088,-0.9592,2.1124,2.11,0.5042029,333.3859,58.96839,59.10592
62.656368,-0.0088,-0.9592,2.1124,2.11,0.5042029,333.3859,58.96839,59.10592
62.683628,-0.0088,-0.9596,2.1124,2.1104,0.5042029,333.363,58.96839,59.083
62.700169,-0.0088,-0.9596,2.1124,2.1104,0.5042029,333.363,58.96839,59.083
62.721721,-0.008,-0.9592,2.1124,2.11,0.4583662,333.3859,58.96839,59.10592
62.743736,-0.0084,-0.9592,2.1124,2.11,0.4812845,333.3859,58.96839,59.10592
62.764911,-0.0084,-0.9596,2.1124,2.11,0.4812845,333.363,58.96839,59.10592
62.776994,-0.0084,-0.9596,2.1124,2.11,0.4812845,333.363,58.96839,59.10592
62.799493,-0.0084,-0.9596,2.1124,2.11,0.4812845,333.363,58.96839,59.10592
62.819537,-0.008,-0.9592,2.1124,2.11,0.4583662,333.3859,58.96839,59.10592
62.838691,-0.0084,-0.9592,2.1124,2.11,0.4812845,333.3859,58.96839,59.10592
62.855701,-0.0084,-0.9592,2.1124,2.11,0.4812845,333.3859,58.96839,59.10592
62.876295,-0.0068,-0.9592,2.1124,2.11,0.3896113,333.3859,58.96839,59.10592
62.897542,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
62.909068,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
62.920637,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
62.939983,-0.0068,-0.9592,2.1124,2.1096,0.3896113,333.3859,58.96839,59.12882
62.963558,-0.0068,-0.9592,2.1124,2.1096,0.3896113,333.3859,58.96839,59.12882
62.979599,-0.0068,-0.9592,2.1124,2.1096,0.3896113,333.3859,58.96839,59.12882
63.002491,-0.0072,-0.9596,2.1124,2.1096,0.4125296,333.363,58.96839,59.12882
63.013719,-0.0072,-0.9596,2.1124,2.1096,0.4125296,333.363,58.96839,59.12882
63.038019,-0.0072,-0.9596,2.1124,2.1096,0.4125296,333.363,58.96839,59.12882
63.062406,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.074726,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.087691,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.100228,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.116122,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.128106,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.141480,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.155478,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.168698,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.181099,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.194571,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.206661,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.218605,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.231239,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.242301,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.254386,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.266257,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.277797,-0.0068,-0.9596,2.1124,2.1096,0.3896113,333.363,58.96839,59.12882
63.312936,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.340168,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.352894,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.364945,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.376388,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.389428,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.401606,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.414384,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.424885,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.450608,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.462606,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.474440,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.486424,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.497880,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.510146,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.520917,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.533605,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.544763,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.558868,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.570563,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.582395,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.594836,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.606659,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.617904,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.629795,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.640836,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.653512,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.664640,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.677369,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.689981,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.704944,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.717450,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.728965,-0.0072,-0.9596,2.1128,2.1092,0.4125296,333.363,58.94548,59.15174
63.764142,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.789663,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.805004,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.825854,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.850048,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.878259,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.890705,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.911679,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.924876,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.936864,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.954291,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
63.986452,-0.0068,-0.9596,2.1128,2.1088,0.3896113,333.363,58.94548,59.17467
63.997973,-0.0068,-0.9596,2.1128,2.1088,0.3896113,333.363,58.94548,59.17467
64.025519,-0.006,-0.9596,2.1128,2.1088,0.3437747,333.363,58.94548,59.17467
64.036812,-0.006,-0.9596,2.1128,2.1088,0.3437747,333.363,58.94548,59.17467
64.049572,-0.006,-0.9596,2.1128,2.1088,0.3437747,333.363,58.94548,59.17467
64.061142,-0.006,-0.9596,2.1128,2.1088,0.3437747,333.363,58.94548,59.17467
64.077699,-0.006,-0.9596,2.1128,2.1088,0.3437747,333.363,58.94548,59.17467
64.089875,-0.006,-0.9596,2.1128,2.1088,0.3437747,333.363,58.94548,59.17467
64.101920,-0.006,-0.9596,2.1128,2.1088,0.3437747,333.363,58.94548,59.17467
64.114142,-0.006,-0.9596,2.1128,2.1088,0.3437747,333.363,58.94548,59.17467
64.124955,-0.006,-0.9596,2.1128,2.1088,0.3437747,333.363,58.94548,59.17467
64.137876,-0.006,-0.9596,2.1128,2.1088,0.3437747,333.363,58.94548,59.17467
64.157154,-0.0068,-0.9596,2.1128,2.1088,0.3896113,333.363,58.94548,59.17467
64.189654,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
64.200839,-0.0064,-0.9596,2.1128,2.1092,0.366693,333.363,58.94548,59.15174
64.228492,-0.0064,-0.9596,2.1128,2.1088,0.366693,333.363,58.94548,59.17467
64.240104,-0.0064,-0.9596,2.1128,2.1088,0.366693,333.363,58.94548,59.17467
64.258944,-0.0068,-0.9596,2.1128,2.1088,0.3896113,333.363,58.94548,59.17467
64.284769,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.303603,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.318320,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.331829,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.349097,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.361345,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.375355,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.388384,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.400664,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.413911,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.427085,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.438656,-0.0064,-0.9596,2.1128,2.1084,0.366693,333.363,58.94548,59.19759
64.488321,-0.0064,-0.9596,2.1124,2.1092,0.366693,333.363,58.96839,59.15174
64.513536,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.524929,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.537117,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.549751,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.561746,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.577008,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.588552,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.600363,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.612581,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.622953,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.635080,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.646593,-0.0068,-0.9596,2.1124,2.1092,0.3896113,333.363,58.96839,59.15174
64.665759,-0.0064,-0.9596,2.1124,2.1092,0.366693,333.363,58.96839,59.15174
64.691921,-0.0064,-0.9596,2.1124,2.1088,0.366693,333.363,58.96839,59.17467
64.703345,-0.0064,-0.9596,2.1124,2.1088,0.366693,333.363,58.96839,59.17467
64.734843,-0.0068,-0.9596,2.1124,2.1088,0.3896113,333.363,58.96839,59.17467
64.745871,-0.0068,-0.9596,2.1124,2.1088,0.3896113,333.363,58.96839,59.17467
64.758518,-0.0068,-0.9596,2.1124,2.1088,0.3896113,333.363,58.96839,59.17467
64.770652,-0.0068,-0.9596,2.1124,2.1088,0.3896113,333.363,58.96839,59.17467
64.782513,-0.0068,-0.9596,2.1124,2.1088,0.3896113,333.363,58.96839,59.17467
64.797775,-0.0064,-0.9596,2.1124,2.1088,0.366693,333.363,58.96839,59.17467
64.823347,-0.0064,-0.9596,2.1124,2.1088,0.366693,333.363,58.96839,59.17467
64.838798,-0.0064,-0.9596,2.1124,2.1088,0.366693,333.363,58.96839,59.17467
64.850582,-0.0064,-0.9596,2.1124,2.1088,0.366693,333.363,58.96839,59.17467
64.861842,-0.0064,-0.9596,2.1124,2.1088,0.366693,333.363,58.96839,59.17467
64.874484,-0.0064,-0.9596,2.1124,2.1088,0.366693,333.363,58.96839,59.17467
64.886866,-0.0064,-0.9596,2.1124,2.1088,0.366693,333.363,58.96839,59.17467
64.898778,-0.0064,-0.9596,2.1124,2.1088,0.366693,333.363,58.96839,59.17467
64.917952,-0.006,-0.9596,2.1124,2.1092,0.3437747,333.363,58.96839,59.15174
64.934629,-0.006,-0.9596,2.1124,2.1092,0.3437747,333.363,58.96839,59.15174
64.954622,-0.0064,-0.9596,2.1124,2.1092,0.366693,333.363,58.96839,59.15174
64.966569,-0.0064,-0.9596,2.1124,2.1092,0.366693,333.363,58.96839,59.15174
64.987759,-0.0064,-0.9592,2.1124,2.1092,0.366693,333.3859,58.96839,59.15174
65.018505,-0.006,-0.9596,2.112,2.1076,0.3437747,333.363,58.99131,59.24342
65.030749,-0.006,-0.9596,2.112,2.1076,0.3437747,333.363,58.99131,59.24342
65.042656,-0.006,-0.9596,2.112,2.1076,0.3437747,333.363,58.99131,59.24342
65.054942,-0.006,-0.9596,2.112,2.1076,0.3437747,333.363,58.99131,59.24342
65.072946,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.083053,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.100948,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.112888,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.124715,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.138259,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.150117,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.162033,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.174780,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.186520,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.197973,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.210006,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.220877,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.233386,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.244634,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.257724,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.268748,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.279868,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.292448,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.303060,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.315725,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.327253,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.338659,-0.006,-0.9596,2.1104,2.108,0.3437747,333.363,59.083,59.22049
65.361704,-0.0068,-0.956,2.072,2.0892,0.3896113,333.5692,61.28315,60.29767
65.384280,-0.0064,-0.9556,2.0696,2.088,0.366693,333.5922,61.42065,60.3664
65.396524,-0.0064,-0.9556,2.0696,2.088,0.366693,333.5922,61.42065,60.3664
65.424758,-0.006,-0.9548,2.0616,2.0808,0.3437747,333.638,61.87904,60.77896
65.451456,-0.006,-0.9536,2.0564,2.0756,0.3437747,333.7067,62.17698,61.07689
65.468707,-0.006,-0.9536,2.0564,2.0756,0.3437747,333.7067,62.17698,61.07689
65.513010,-0.0064,-0.952,2.0484,2.072,0.366693,333.7984,62.63533,61.28315
65.531960,-0.0064,-0.9516,2.0452,2.0724,0.366693,333.8214,62.81867,61.26023
65.550593,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.569672,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.583996,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.599659,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.612886,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.624817,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.637395,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.649158,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.661280,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.674467,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.686691,-0.006,-0.9512,2.0412,2.0724,0.3437747,333.8442,63.04786,61.26023
65.724807,-0.0068,-0.9504,1.9664,2.024,0.3896113,333.8901,67.33358,64.03336
65.749058,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.764671,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.779245,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.792539,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.806286,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.817441,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.829837,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.840371,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.852808,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.863097,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.874941,-0.006,-0.9496,1.9564,2.02,0.3437747,333.9359,67.90652,64.26253
65.905629,-0.0028,-0.944,1.8956,2.0204,0.1604282,334.2568,71.39014,64.23962
65.935192,-0.0024,-0.9424,1.8708,2.0052,0.1375099,334.3484,72.81105,65.11051
65.953647,-0.002,-0.9424,1.8708,2.0052,0.1145916,334.3484,72.81105,65.11051
65.964507,-0.002,-0.9424,1.8708,2.0052,0.1145916,334.3484,72.81105,65.11051
65.981173,-0.002,-0.9424,1.8708,2.0052,0.1145916,334.3484,72.81105,65.11051
65.993018,-0.002,-0.9424,1.8708,2.0052,0.1145916,334.3484,72.81105,65.11051
66.004759,-0.002,-0.9424,1.8708,2.0052,0.1145916,334.3484,72.81105,65.11051
66.017245,-0.002,-0.9424,1.8708,2.0052,0.1145916,334.3484,72.81105,65.11051
66.028593,-0.002,-0.9424,1.8708,2.0052,0.1145916,334.3484,72.81105,65.11051
66.039502,-0.002,-0.9424,1.8708,2.0052,0.1145916,334.3484,72.81105,65.11051
66.051738,-0.002,-0.9424,1.8708,2.0052,0.1145916,334.3484,72.81105,65.11051
66.062378,-0.002,-0.9424,1.8708,2.0052,0.1145916,334.3484,72.81105,65.11051
66.078690,0.0004,-0.9388,1.83,1.992,359.9771,334.5547,75.14873,65.8668
66.114619,0.0028,-0.9372,1.8032,1.9908,359.8396,334.6464,76.68424,65.93559
66.125776,0.0028,-0.9372,1.8032,1.9908,359.8396,334.6464,76.68424,65.93559
66.139028,0.0028,-0.9372,1.8032,1.9908,359.8396,334.6464,76.68424,65.93559
66.164897,0.004,-0.936,1.7904,1.9872,359.7708,334.7151,77.41764,66.14185
66.180558,0.004,-0.936,1.7904,1.9872,359.7708,334.7151,77.41764,66.14185
66.192543,0.004,-0.936,1.7904,1.9872,359.7708,334.7151,77.41764,66.14185
66.204801,0.004,-0.936,1.7904,1.9872,359.7708,334.7151,77.41764,66.14185
66.217664,0.004,-0.936,1.7904,1.9872,359.7708,334.7151,77.41764,66.14185
66.229249,0.004,-0.936,1.7904,1.9872,359.7708,334.7151,77.41764,66.14185
66.240697,0.004,-0.936,1.7904,1.9872,359.7708,334.7151,77.41764,66.14185
66.253084,0.004,-0.936,1.7904,1.9872,359.7708,334.7151,77.41764,66.14185
66.264120,0.004,-0.936,1.7904,1.9872,359.7708,334.7151,77.41764,66.14185
66.276840,0.004,-0.936,1.7904,1.9872,359.7708,334.7151,77.41764,66.14185
66.296463,0.0068,-0.934,1.7604,1.9724,359.6104,334.8297,79.13654,66.98981
66.320286,0.0076,-0.9336,1.7544,1.9712,359.5645,334.8527,79.48029,67.05857
66.331860,0.0076,-0.9336,1.7544,1.9712,359.5645,334.8527,79.48029,67.05857
66.365218,0.0104,-0.9316,1.732,1.9664,359.4041,334.9673,80.76373,67.33358
66.383617,0.0104,-0.9316,1.732,1.9664,359.4041,334.9673,80.76373,67.33358
66.395960,0.0104,-0.9316,1.732,1.9664,359.4041,334.9673,80.76373,67.33358
66.408146,0.0104,-0.9316,1.732,1.9664,359.4041,334.9673,80.76373,67.33358
66.419028,0.0104,-0.9316,1.732,1.9664,359.4041,334.9673,80.76373,67.33358
66.432910,0.0104,-0.9316,1.732,1.9664,359.4041,334.9673,80.76373,67.33358
66.443378,0.0104,-0.9316,1.732,1.9664,359.4041,334.9673,80.76373,67.33358
66.456924,0.0104,-0.9316,1.732,1.9664,359.4041,334.9673,80.76373,67.33358
66.468059,0.0104,-0.9316,1.732,1.9664,359.4041,334.9673,80.76373,67.33358
66.479369,0.0104,-0.9316,1.732,1.9664,359.4041,334.9673,80.76373,67.33358
66.524894,0.0156,-0.928,1.6916,1.95,359.1062,335.1735,83.07848,68.27323
66.548744,0.0172,-0.9272,1.6864,1.9488,359.0145,335.2194,83.3764,68.34197
