time,swingplan,boomplan,armplan,bucketplan,swingcurrent,boomcurrent,armcurrent,bucketcurrent
53.048174,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.1292,-0.9576,2.1108,2.1132
53.071793,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.1232,-0.958,2.1108,2.114
53.096389,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.1172,-0.958,2.1108,2.114
53.110959,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.1172,-0.958,2.1108,2.114
53.145152,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.1088,-0.958,2.1108,2.114
53.173081,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.1064,-0.958,2.1108,2.1132
53.197702,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.1016,-0.958,2.1112,2.1132
53.211792,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.1016,-0.958,2.1112,2.1132
53.245846,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0936,-0.958,2.1112,2.1128
53.267399,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0904,-0.958,2.1112,2.1128
53.290488,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0876,-0.9584,2.1112,2.1128
53.303192,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0876,-0.9584,2.1112,2.1128
53.339577,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.078,-0.958,2.1116,2.1132
53.372506,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.072,-0.9588,2.1108,2.1136
53.397920,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0684,-0.9588,2.1112,2.114
53.410882,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0684,-0.9588,2.1112,2.114
53.429286,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0656,-0.9592,2.1116,2.114
53.450864,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0632,-0.9588,2.1116,2.114
53.473923,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0632,-0.9588,2.1116,2.114
53.513760,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0552,-0.9584,2.1116,2.114
53.535207,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0552,-0.9584,2.1116,2.114
53.557161,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0552,-0.9584,2.1116,2.114
53.586302,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.052,-0.9592,2.1116,2.112
53.623277,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0452,-0.9596,2.1116,2.1116
53.636945,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0452,-0.9596,2.1116,2.1116
53.657899,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0452,-0.9596,2.1116,2.1116
53.701322,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0396,-0.9592,2.1124,2.1116
53.722058,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0396,-0.9592,2.1124,2.1116
53.736187,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0396,-0.9592,2.1124,2.1116
53.770083,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0368,-0.9596,2.1124,2.1108
53.795633,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0352,-0.96,2.112,2.114
53.834300,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0336,-0.96,2.1124,2.1124
53.871044,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.032,-0.9604,2.112,2.1116
53.895121,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0308,-0.9604,2.1124,2.1104
53.948275,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0288,-0.9604,2.1124,2.1112
53.964146,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0288,-0.9604,2.1124,2.1112
53.978054,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0288,-0.9604,2.1124,2.1112
54.006680,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0284,-0.96,2.1124,2.112
54.019628,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0284,-0.96,2.1124,2.112
54.031736,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0284,-0.96,2.1124,2.112
54.044316,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0284,-0.96,2.1124,2.112
54.063983,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0276,-0.96,2.1124,2.112
54.083249,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0256,-0.9608,2.1116,2.1104
54.106562,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0252,-0.9608,2.112,2.11
54.138068,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0236,-0.9608,2.1124,2.1112
54.166452,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9608,2.1124,2.1112
54.191510,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0232,-0.9608,2.1124,2.11
54.209674,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0232,-0.9608,2.1124,2.11
54.230102,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.251944,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.264530,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.280023,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.293782,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.309321,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.332685,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.344301,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.359216,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.373710,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.385616,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.406832,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.419014,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0228,-0.9604,2.1124,2.1104
54.439240,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0204,-0.9604,2.1124,2.11
54.485223,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0196,-0.9608,2.1124,2.1076
54.519426,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0188,-0.9612,2.112,2.1096
54.540402,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0188,-0.9612,2.112,2.1096
54.556353,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0188,-0.9612,2.112,2.1096
54.612909,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0184,-0.96,2.1124,2.1104
54.637580,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0184,-0.9604,2.112,2.1096
54.651298,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0184,-0.9604,2.112,2.1096
54.665635,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0184,-0.9604,2.112,2.1096
54.687811,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0184,-0.9604,2.112,2.1096
54.719441,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0172,-0.9604,2.1124,2.1104
54.742150,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0176,-0.96,2.1124,2.11
54.761365,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0172,-0.9604,2.1124,2.11
54.782794,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0176,-0.9608,2.1116,2.11
54.813484,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0168,-0.9612,2.1116,2.11
54.838748,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0176,-0.9604,2.1124,2.11
54.867668,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0176,-0.9604,2.112,2.11
54.882122,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0176,-0.9604,2.112,2.11
54.919784,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0164,-0.9604,2.112,2.11
54.960837,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0164,-0.9604,2.1124,2.1096
54.983682,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0164,-0.9604,2.1124,2.11
55.011375,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0164,-0.9604,2.1124,2.11
55.042545,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0164,-0.96,2.112,2.11
55.069055,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0164,-0.96,2.1124,2.11
55.086127,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0164,-0.96,2.1124,2.11
55.117406,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.016,-0.96,2.1124,2.1096
55.146927,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.016,-0.96,2.1124,2.1096
55.161669,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.016,-0.96,2.1124,2.1096
55.191454,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.016,-0.96,2.1124,2.1096
55.222369,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0152,-0.96,2.1124,2.1096
55.244656,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0152,-0.96,2.1124,2.1096
55.273389,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0152,-0.96,2.1124,2.1092
55.300053,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.014,-0.96,2.1124,2.1092
55.314400,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.014,-0.96,2.1124,2.1092
55.343238,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.014,-0.96,2.1124,2.1092
55.355991,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.014,-0.96,2.1124,2.1092
55.369329,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.014,-0.96,2.1124,2.1092
55.399155,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0132,-0.96,2.1124,2.1092
55.426759,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0124,-0.9596,2.1124,2.1092
55.450792,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0128,-0.9596,2.1124,2.1092
55.472758,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0128,-0.9596,2.1124,2.1092
55.508168,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0116,-0.9596,2.1124,2.1096
55.525234,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0116,-0.9596,2.1124,2.1096
55.549542,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0108,-0.9596,2.1124,2.1096
55.571623,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0104,-0.9596,2.1124,2.1096
55.604598,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0108,-0.9592,2.1124,2.1096
55.616248,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0108,-0.9592,2.1124,2.1096
55.631271,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0108,-0.9592,2.1124,2.1096
55.671329,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0092,-0.9596,2.1124,2.11
55.688866,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0092,-0.9596,2.1124,2.11
55.720228,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0096,-0.9592,2.1124,2.11
55.742223,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0088,-0.9592,2.1124,2.11
55.764795,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0088,-0.9592,2.1124,2.11
55.779855,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0088,-0.9592,2.1124,2.11
55.797395,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0088,-0.9592,2.1124,2.11
55.837275,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0092,-0.9596,2.1124,2.1104
55.860404,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.008,-0.9592,2.1124,2.11
55.881859,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0084,-0.9596,2.1124,2.11
55.899458,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0084,-0.9596,2.1124,2.11
55.929933,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0084,-0.9596,2.1124,2.11
55.951361,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.008,-0.9592,2.1124,2.11
55.992855,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9592,2.1124,2.11
56.028098,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.042453,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.068412,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9592,2.1124,2.1096
56.093684,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9592,2.1124,2.1096
56.112044,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9592,2.1124,2.1096
56.135827,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1124,2.1096
56.170243,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1124,2.1096
56.195389,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.207452,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.220565,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.234612,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.255642,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.269939,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.281386,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.302368,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.314661,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.326360,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.340181,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.352592,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.365250,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.378525,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.390600,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1124,2.1096
56.410611,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1128,2.1092
56.443416,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0068,-0.9596,2.1128,2.1092
56.469614,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.491934,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.503026,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.517133,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.529658,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.541710,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.555681,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.567790,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.588746,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.600951,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.613233,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.634034,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.645733,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.658522,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.672471,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.683998,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.698383,-7.906493E-05,-0.9600459,2.110981,2.111099,-0.0072,-0.9596,2.1128,2.1092
56.710597,0.05971017,-0.9298501,1.7324,1.972633,-0.0072,-0.9596,2.1128,2.1092
56.722855,0.06323176,-0.9283053,1.7124,1.965425,-0.0072,-0.9596,2.1128,2.1092
56.736579,0.06323176,-0.9283053,1.7124,1.965425,-0.0072,-0.9596,2.1128,2.1092
56.748262,0.06323176,-0.9283053,1.7124,1.965425,-0.0072,-0.9596,2.1128,2.1092
56.762247,0.06323176,-0.9283053,1.7124,1.965425,-0.0072,-0.9596,2.1128,2.1092
56.775190,0.06323176,-0.9283053,1.7124,1.965425,-0.0072,-0.9596,2.1128,2.1092
56.787525,0.06323176,-0.9283053,1.7124,1.965425,-0.0072,-0.9596,2.1128,2.1092
56.801519,0.06323176,-0.9283053,1.7124,1.965425,-0.0072,-0.9596,2.1128,2.1092
56.813516,0.06675335,-0.9267606,1.6924,1.958216,-0.0072,-0.9596,2.1128,2.1092
56.825746,0.06675335,-0.9267606,1.6924,1.958216,-0.0072,-0.9596,2.1128,2.1092
56.839432,0.06675335,-0.9267606,1.6924,1.958216,-0.0072,-0.9596,2.1128,2.1092
56.852260,0.06675335,-0.9267606,1.6924,1.958216,-0.0072,-0.9596,2.1128,2.1092
56.875468,0.06675335,-0.9267606,1.6924,1.958216,-0.006,-0.9596,2.1128,2.1092
56.919012,0.06675335,-0.9267606,1.6924,1.958216,-0.0064,-0.9596,2.1128,2.1092
56.944657,0.06675335,-0.9267606,1.6924,1.958216,-0.0064,-0.9596,2.1128,2.1092
56.980260,0.07027493,-0.9252159,1.6724,1.951007,-0.0064,-0.9596,2.1128,2.1092
57.021108,0.07027493,-0.9252159,1.6724,1.951007,-0.006,-0.9596,2.1128,2.1092
57.041995,0.07027493,-0.9252159,1.6724,1.951007,-0.006,-0.9596,2.1128,2.1092
57.053970,0.07379653,-0.9236712,1.6524,1.943798,-0.006,-0.9596,2.1128,2.1092
57.081577,0.07379653,-0.9236712,1.6524,1.943798,-0.0064,-0.9596,2.1128,2.1092
57.110763,0.07379653,-0.9236712,1.6524,1.943798,-0.0064,-0.9596,2.1128,2.1092
57.149300,0.07379653,-0.9236712,1.6524,1.943798,-0.006,-0.9596,2.1128,2.1088
57.161298,0.07731811,-0.9221264,1.6324,1.936589,-0.006,-0.9596,2.1128,2.1088
57.175800,0.07731811,-0.9221264,1.6324,1.936589,-0.006,-0.9596,2.1128,2.1088
57.188232,0.07731811,-0.9221264,1.6324,1.936589,-0.006,-0.9596,2.1128,2.1088
57.203732,0.07731811,-0.9221264,1.6324,1.936589,-0.006,-0.9596,2.1128,2.1088
57.230942,0.0808397,-0.9205817,1.6124,1.929381,-0.006,-0.9596,2.1128,2.1088
57.245967,0.0808397,-0.9205817,1.6124,1.929381,-0.006,-0.9596,2.1128,2.1088
57.259074,0.0808397,-0.9205817,1.6124,1.929381,-0.006,-0.9596,2.1128,2.1088
57.291053,0.0808397,-0.9205817,1.6124,1.929381,-0.0068,-0.9596,2.1128,2.1088
57.324482,0.0808397,-0.9205817,1.6124,1.929381,-0.0064,-0.9596,2.1128,2.1092
57.349953,0.08436128,-0.919037,1.5924,1.922172,-0.0068,-0.9596,2.1128,2.1088
57.368534,0.08436128,-0.919037,1.5924,1.922172,-0.0064,-0.9596,2.1128,2.1088
57.386406,0.08436128,-0.919037,1.5924,1.922172,-0.0064,-0.9596,2.1128,2.1088
57.407614,0.08436128,-0.919037,1.5924,1.922172,-0.0068,-0.9596,2.1128,2.1088
57.425880,0.08788288,-0.9174922,1.5724,1.914963,-0.0068,-0.9596,2.1128,2.1084
57.449770,0.08788288,-0.9174922,1.5724,1.914963,-0.0064,-0.9596,2.1128,2.1084
57.461279,0.08788288,-0.9174922,1.5724,1.914963,-0.0064,-0.9596,2.1128,2.1084
57.474179,0.08788288,-0.9174922,1.5724,1.914963,-0.0064,-0.9596,2.1128,2.1084
57.486148,0.08788288,-0.9174922,1.5724,1.914963,-0.0064,-0.9596,2.1128,2.1084
57.500463,0.08788288,-0.9174922,1.5724,1.914963,-0.0064,-0.9596,2.1128,2.1084
57.513111,0.09140446,-0.9159475,1.5524,1.907754,-0.0064,-0.9596,2.1128,2.1084
57.525932,0.09140446,-0.9159475,1.5524,1.907754,-0.0064,-0.9596,2.1128,2.1084
57.539432,0.09140446,-0.9159475,1.5524,1.907754,-0.0064,-0.9596,2.1128,2.1084
57.551704,0.09140446,-0.9159475,1.5524,1.907754,-0.0064,-0.9596,2.1128,2.1084
57.563856,0.09140446,-0.9159475,1.5524,1.907754,-0.0064,-0.9596,2.1128,2.1084
57.581330,0.09140446,-0.9159475,1.5524,1.907754,-0.0068,-0.9596,2.1128,2.1084
57.615737,0.09140446,-0.9159475,1.5524,1.907754,-0.0068,-0.9596,2.1128,2.1088
57.636766,0.09140446,-0.9159475,1.5524,1.907754,-0.0064,-0.9596,2.1124,2.1092
57.657539,0.09492605,-0.9144028,1.5324,1.900546,-0.0068,-0.9596,2.1124,2.1092
57.677820,0.09492605,-0.9144028,1.5324,1.900546,-0.0068,-0.9596,2.1124,2.1092
57.689864,0.09492605,-0.9144028,1.5324,1.900546,-0.0068,-0.9596,2.1124,2.1092
57.703371,0.09492605,-0.9144028,1.5324,1.900546,-0.0068,-0.9596,2.1124,2.1092
57.715469,0.09844764,-0.912858,1.5124,1.893337,-0.0068,-0.9596,2.1124,2.1092
57.728103,0.09844764,-0.912858,1.5124,1.893337,-0.0068,-0.9596,2.1124,2.1092
57.748402,0.09844764,-0.912858,1.5124,1.893337,-0.0068,-0.9596,2.1124,2.1092
57.761351,0.09844764,-0.912858,1.5124,1.893337,-0.0068,-0.9596,2.1124,2.1092
57.781257,0.09844764,-0.912858,1.5124,1.893337,-0.0068,-0.9596,2.1124,2.1092
57.794447,0.09844764,-0.912858,1.5124,1.893337,-0.0068,-0.9596,2.1124,2.1092
57.820144,0.09844764,-0.912858,1.5124,1.893337,-0.0064,-0.9596,2.1124,2.1088
57.837999,0.1019692,-0.9113133,1.4924,1.886128,-0.0064,-0.9596,2.1124,2.1088
57.857595,0.1019692,-0.9113133,1.4924,1.886128,-0.0068,-0.9596,2.1124,2.1088
57.881495,0.1019692,-0.9113133,1.4924,1.886128,-0.0068,-0.9596,2.1124,2.1088
57.901626,0.1019692,-0.9113133,1.4924,1.886128,-0.0068,-0.9596,2.1124,2.1088
57.926045,0.1054908,-0.9097686,1.4724,1.878919,-0.0064,-0.9596,2.1124,2.1088
57.946551,0.1054908,-0.9097686,1.4724,1.878919,-0.006,-0.9596,2.1124,2.1084
57.971260,0.1054908,-0.9097686,1.4724,1.878919,-0.0064,-0.9596,2.1124,2.1088
57.983760,0.1054908,-0.9097686,1.4724,1.878919,-0.0064,-0.9596,2.1124,2.1088
58.018775,0.1054908,-0.9097686,1.4724,1.878919,-0.0064,-0.9596,2.1124,2.1088
58.032740,0.1090124,-0.9082239,1.4524,1.871711,-0.0064,-0.9596,2.1124,2.1088
58.061166,0.1090124,-0.9082239,1.4524,1.871711,-0.006,-0.9596,2.1124,2.1092
58.087516,0.1090124,-0.9082239,1.4524,1.871711,-0.006,-0.9596,2.1124,2.1092
58.120678,0.1090124,-0.9082239,1.4524,1.871711,-0.0064,-0.9592,2.1124,2.1092
58.156771,0.112534,-0.9066791,1.4324,1.864502,-0.006,-0.9596,2.112,2.1076
58.169370,0.112534,-0.9066791,1.4324,1.864502,-0.006,-0.9596,2.112,2.1076
58.183225,0.112534,-0.9066791,1.4324,1.864502,-0.006,-0.9596,2.112,2.1076
58.202775,0.112534,-0.9066791,1.4324,1.864502,-0.006,-0.9596,2.1104,2.108
58.220110,0.112534,-0.9066791,1.4324,1.864502,-0.006,-0.9596,2.1104,2.108
58.241085,0.1160556,-0.9051344,1.4124,1.857293,-0.006,-0.9596,2.1104,2.108
58.254065,0.1160556,-0.9051344,1.4124,1.857293,-0.006,-0.9596,2.1104,2.108
58.265681,0.1160556,-0.9051344,1.4124,1.857293,-0.006,-0.9596,2.1104,2.108
58.282149,0.1160556,-0.9051344,1.4124,1.857293,-0.006,-0.9596,2.1104,2.108
58.299955,0.1160556,-0.9051344,1.4124,1.857293,-0.006,-0.9596,2.1104,2.108
58.317230,0.1195772,-0.9035897,1.3924,1.850084,-0.006,-0.9596,2.1104,2.108
58.338028,0.1195772,-0.9035897,1.3924,1.850084,-0.006,-0.9596,2.1104,2.108
58.355231,0.1195772,-0.9035897,1.3924,1.850084,-0.006,-0.9596,2.1104,2.108
58.372413,0.1195772,-0.9035897,1.3924,1.850084,-0.006,-0.9596,2.1104,2.108
58.392072,0.1195772,-0.9035897,1.3924,1.850084,-0.006,-0.9596,2.1104,2.108
58.431791,0.1195772,-0.9035897,1.3924,1.850084,-0.006,-0.9596,2.1104,2.108
58.447731,0.1230988,-0.9020449,1.3724,1.842875,-0.006,-0.9596,2.1104,2.108
58.463039,0.1230988,-0.9020449,1.3724,1.842875,-0.006,-0.9596,2.1104,2.108
58.501877,0.1230988,-0.9020449,1.3724,1.842875,-0.0064,-0.9556,2.0696,2.088
58.524512,0.1230988,-0.9020449,1.3724,1.842875,-0.0064,-0.9556,2.0696,2.088
58.581109,0.1266203,-0.9005002,1.3524,1.835667,-0.0064,-0.9532,2.054,2.0736
58.624784,0.1266203,-0.9005002,1.3524,1.835667,-0.006,-0.9528,2.0512,2.0724
58.656967,0.1301419,-0.8989555,1.3324,1.828458,-0.0064,-0.9516,2.0452,2.0724
58.684875,0.1301419,-0.8989555,1.3324,1.828458,-0.006,-0.9512,2.0412,2.0724
58.714395,0.1301419,-0.8989555,1.3324,1.828458,-0.006,-0.9512,2.0412,2.0724
58.739832,0.1336635,-0.8974107,1.3124,1.821249,-0.006,-0.9512,2.0412,2.0724
58.755136,0.1336635,-0.8974107,1.3124,1.821249,-0.006,-0.9512,2.0412,2.0724
58.774145,0.1336635,-0.8974107,1.3124,1.821249,-0.006,-0.9512,2.0412,2.0724
58.799354,0.1336635,-0.8974107,1.3124,1.821249,-0.006,-0.9512,2.0412,2.0724
58.849613,0.1371851,-0.895866,1.2924,1.81404,-0.0068,-0.9504,1.9664,2.024
58.877423,0.1371851,-0.895866,1.2924,1.81404,-0.0052,-0.9496,1.9564,2.02
58.902691,0.1371851,-0.895866,1.2924,1.81404,-0.0052,-0.9496,1.9564,2.02
58.930308,0.1407067,-0.8943213,1.2724,1.806832,-0.006,-0.9496,1.9564,2.02
58.950554,0.1407067,-0.8943213,1.2724,1.806832,-0.006,-0.9496,1.9564,2.02
58.965594,0.1407067,-0.8943213,1.2724,1.806832,-0.006,-0.9496,1.9564,2.02
58.983030,0.1407067,-0.8943213,1.2724,1.806832,-0.006,-0.9496,1.9564,2.02
